id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose
109931244,11000,11000,11000.0,36 months,12.62,368.63,C,C1,Actuarial Analyst,10+ years,MORTGAGE,75000.0,Source Verified,Current,n,debt_consolidation
109770277,10000,10000,10000.0,36 months,16.02,351.67,C,C5,Security Guard,2 years,RENT,44500.0,Source Verified,Current,n,debt_consolidation
111868904,12000,12000,12000.0,36 months,10.91,392.36,B,B4,MANAGER,9 years,RENT,84000.0,Source Verified,Current,n,debt_consolidation
111771489,20000,20000,20000.0,36 months,21.45,758.14,D,D5,,,MORTGAGE,25000.0,Source Verified,Current,n,debt_consolidation
111896445,10000,10000,10000.0,36 months,7.07,309.1,A,A2,Senior Mgr. Business Intelligence,3 years,MORTGAGE,155000.0,Not Verified,Current,n,home_improvement
110648282,5000,5000,5000.0,36 months,18.06,180.92,D,D2,Training Specialist/Executive Chef,10+ years,OWN,42000.0,Source Verified,Current,n,debt_consolidation
110090928,33125,33125,33125.0,36 months,10.42,1075.4,B,B3,Senior Project Manager,5 years,MORTGAGE,119000.0,Verified,Current,n,debt_consolidation
111812440,3500,3500,3500.0,36 months,11.99,116.24,B,B5,Assistant Pricipal,10+ years,MORTGAGE,80000.0,Not Verified,Current,n,vacation
111568562,10000,10000,10000.0,36 months,11.99,332.1,B,B5,respiratory therapist,3 years,MORTGAGE,100000.0,Not Verified,Current,n,debt_consolidation
111515054,14450,14450,14450.0,60 months,15.05,344.15,C,C4,Manager,5 years,MORTGAGE,74000.0,Source Verified,Current,n,home_improvement
111966220,28000,28000,28000.0,36 months,12.62,938.32,C,C1,,,RENT,24000.0,Verified,Current,n,debt_consolidation
112435865,8400,8400,8400.0,36 months,5.32,252.97,A,A1,Clerical,4 years,MORTGAGE,82000.0,Not Verified,Current,n,debt_consolidation
110086966,5600,5600,5600.0,36 months,5.32,168.65,A,A1,Administrative Analyst,3 years,MORTGAGE,35778.0,Source Verified,Current,n,vacation
111976941,8000,8000,8000.0,36 months,11.99,265.68,B,B5,RN,5 years,RENT,52866.0,Verified,Current,n,credit_card
111997144,5000,5000,5000.0,36 months,10.91,163.49,B,B4,BUYER,7 years,MORTGAGE,38000.0,Verified,Fully Paid,n,debt_consolidation
110384301,15000,15000,15000.0,36 months,10.91,490.45,B,B4,LEGAL ASSISTANT OFFICE MANAGER,8 years,RENT,61000.0,Source Verified,Current,n,credit_card
111067702,2500,2500,2500.0,36 months,13.59,84.95,C,C2,,,MORTGAGE,30000.0,Not Verified,Current,n,other
112131532,10000,10000,10000.0,36 months,12.62,335.12,C,C1,President/Owner,10+ years,RENT,80000.0,Not Verified,Current,n,credit_card
112154919,1500,1500,1500.0,36 months,9.93,48.36,B,B2,Tech admin,10+ years,MORTGAGE,62000.0,Not Verified,Current,n,other
112438186,10000,10000,10000.0,60 months,25.82,298.34,E,E4,Registered Nurse,2 years,MORTGAGE,65000.0,Source Verified,Current,n,debt_consolidation
112435495,6000,6000,6000.0,36 months,12.62,201.07,C,C1,Manager,3 years,RENT,67000.0,Source Verified,Current,n,credit_card
112025752,14000,14000,14000.0,36 months,20.0,520.3,D,D4,Outside Sales Representative,< 1 year,RENT,67000.0,Source Verified,Current,n,credit_card
112015122,9000,9000,9000.0,36 months,9.93,290.11,B,B2,Timing manager,1 year,MORTGAGE,41000.0,Verified,Current,n,debt_consolidation
110777635,1800,1800,1800.0,36 months,5.32,54.21,A,A1,,,RENT,50000.0,Not Verified,Current,n,other
111871350,5000,5000,5000.0,36 months,10.42,162.33,B,B3,Painter,10+ years,RENT,35000.0,Not Verified,Late (31-120 days),n,other
112240077,4500,4500,4500.0,36 months,5.32,135.52,A,A1,Senior Business Partner,5 years,RENT,95000.0,Not Verified,Current,n,credit_card
112077258,18000,18000,18000.0,60 months,14.08,419.58,C,C3,Nutruin,2 years,MORTGAGE,75000.0,Not Verified,Current,n,home_improvement
111826718,24000,24000,24000.0,60 months,9.93,509.11,B,B2,Director of Education,< 1 year,OWN,108000.0,Not Verified,Current,n,debt_consolidation
111411377,13375,13375,13375.0,60 months,15.05,318.55,C,C4,Assistant Store Manager,7 years,MORTGAGE,76500.0,Source Verified,Current,n,home_improvement
111670729,40000,40000,40000.0,36 months,9.44,1280.2,B,B1,Doctor,10+ years,MORTGAGE,250000.0,Verified,Fully Paid,n,debt_consolidation
110732361,12000,12000,12000.0,60 months,16.02,291.95,C,C5,Maintenance Manager,4 years,MORTGAGE,30000.0,Not Verified,Current,n,debt_consolidation
111788759,25000,25000,25000.0,60 months,15.05,595.41,C,C4,LVN,4 years,MORTGAGE,85000.0,Verified,Current,n,debt_consolidation
111916915,6000,6000,6000.0,36 months,16.02,211.01,C,C5,INTERNIST,3 years,OWN,120000.0,Verified,Current,n,home_improvement
111518269,10000,10000,10000.0,36 months,10.42,324.65,B,B3,Contract & Grant Administrator,10+ years,RENT,46737.0,Source Verified,Current,n,debt_consolidation
111494350,17000,17000,17000.0,36 months,10.42,551.91,B,B3,High School Principal,10+ years,RENT,70000.0,Verified,Current,n,debt_consolidation
112339884,12000,12000,12000.0,60 months,14.08,279.72,C,C3,Team Leader,8 years,MORTGAGE,96000.0,Source Verified,Current,n,credit_card
111704050,7200,7200,7200.0,36 months,10.91,235.42,B,B4,Teacher,2 years,RENT,50100.0,Source Verified,Current,n,credit_card
112053763,4800,4800,4800.0,36 months,11.99,159.41,B,B5,,,MORTGAGE,55100.0,Not Verified,Current,n,home_improvement
111836351,6400,6400,6400.0,36 months,11.99,212.55,B,B5,Training Officer,1 year,RENT,97500.0,Source Verified,Current,n,medical
111813888,2000,2000,2000.0,36 months,7.21,61.95,A,A3,LRS,9 years,MORTGAGE,145000.0,Not Verified,Current,n,other
110947817,6000,6000,6000.0,36 months,10.91,196.18,B,B4,Home Health Aide,3 years,RENT,42000.0,Source Verified,Current,n,debt_consolidation
111630032,10550,10550,10550.0,36 months,9.44,337.66,B,B1,,,MORTGAGE,65200.0,Verified,Current,n,major_purchase
111837279,6000,6000,6000.0,36 months,15.05,208.14,C,C4,Pharmacist,10+ years,MORTGAGE,130000.0,Not Verified,Current,n,debt_consolidation
112120590,6000,6000,6000.0,36 months,16.02,211.01,C,C5,Lead,9 years,MORTGAGE,40000.0,Source Verified,Current,n,debt_consolidation
111967686,14500,14500,14500.0,36 months,11.99,481.54,B,B5,Assistant Teacher,9 years,RENT,30000.0,Source Verified,Current,n,credit_card
112154797,6000,6000,6000.0,36 months,9.93,193.41,B,B2,Solutions Specialist,1 year,RENT,57500.0,Source Verified,Current,n,credit_card
112028979,35000,35000,35000.0,60 months,30.84,1150.5,G,G2,Trucker,10+ years,MORTGAGE,87000.0,Verified,Current,n,debt_consolidation
112152638,5500,5500,5500.0,36 months,9.44,176.03,B,B1,COUNSELOR,1 year,RENT,35000.0,Not Verified,Current,n,debt_consolidation
110429696,24000,24000,24000.0,36 months,30.65,1027.41,F,F4,Senior Case Manager,1 year,MORTGAGE,60000.0,Verified,Current,n,credit_card
111926953,20000,20000,20000.0,36 months,11.99,664.2,B,B5,Supply Chain,< 1 year,MORTGAGE,85000.0,Source Verified,Fully Paid,n,credit_card
110261189,35000,35000,35000.0,60 months,15.05,833.57,C,C4,Sales Agent,10+ years,MORTGAGE,450000.0,Source Verified,Late (31-120 days),n,credit_card
111684589,20000,20000,20000.0,60 months,11.99,444.79,B,B5,ATTORNEY,10+ years,RENT,98000.0,Not Verified,Current,n,debt_consolidation
112349918,16800,16800,16800.0,36 months,9.93,541.54,B,B2,Aircraft Maintenance Technician,10+ years,RENT,115000.0,Verified,Current,n,debt_consolidation
112049115,9600,9600,9600.0,36 months,18.06,347.36,D,D2,RMA,< 1 year,RENT,27500.0,Verified,Current,n,home_improvement
112436792,7000,7000,7000.0,36 months,9.93,225.65,B,B2,OTR Driver,5 years,OWN,95000.0,Not Verified,Current,n,debt_consolidation
112155229,7200,7200,7200.0,36 months,7.97,225.53,A,A5,Epidemiologist,2 years,RENT,62300.0,Not Verified,Current,n,debt_consolidation
112080857,10000,10000,10000.0,36 months,10.42,324.65,B,B3,Care giver,6 years,MORTGAGE,45000.0,Verified,Fully Paid,n,credit_card
111873457,10000,10000,10000.0,36 months,16.02,351.67,C,C5,Mechanic,10+ years,RENT,45000.0,Not Verified,Current,n,credit_card
112058115,12000,12000,12000.0,60 months,17.09,298.82,D,D1,Merchandising Coordinator,10+ years,RENT,76000.0,Source Verified,Current,n,debt_consolidation
111752224,12950,12950,12950.0,60 months,14.08,301.87,C,C3,Recruiter,< 1 year,MORTGAGE,5971.0,Verified,Current,n,debt_consolidation
112438661,15475,15475,15475.0,36 months,18.06,559.93,D,D2,Technical Recruiter,2 years,RENT,50500.0,Source Verified,Current,n,debt_consolidation
112035451,3025,3025,3025.0,36 months,14.08,103.51,C,C3,driver,4 years,MORTGAGE,69000.0,Source Verified,Current,n,debt_consolidation
112153771,1500,1500,1500.0,36 months,15.05,52.04,C,C4,Manager,4 years,MORTGAGE,47000.0,Not Verified,Current,n,major_purchase
112056636,6000,6000,6000.0,36 months,7.07,185.46,A,A2,license practical nurse,1 year,OWN,50000.0,Not Verified,Current,n,debt_consolidation
112080307,12775,12775,12775.0,36 months,16.02,449.26,C,C5,Software Engineer,10+ years,OWN,78000.0,Verified,Current,n,debt_consolidation
112025990,39350,39350,39350.0,36 months,7.21,1218.8,A,A3,Consultant,< 1 year,RENT,155000.0,Source Verified,Current,n,debt_consolidation
112269984,35000,35000,35000.0,36 months,21.45,1326.73,D,D5,Inspection coordinator,3 years,MORTGAGE,203000.0,Source Verified,Current,n,debt_consolidation
111716278,6000,6000,6000.0,36 months,19.03,220.03,D,D3,Superintendent,10+ years,MORTGAGE,93000.0,Verified,Current,n,debt_consolidation
112435536,10000,10000,10000.0,36 months,13.59,339.79,C,C2,Manager,7 years,RENT,63000.0,Not Verified,Current,n,credit_card
111098910,5000,5000,5000.0,36 months,14.08,171.09,C,C3,Dock Master,2 years,RENT,38400.0,Not Verified,Current,n,credit_card
111460325,30000,30000,30000.0,60 months,16.02,729.87,C,C5,Account manager,10+ years,MORTGAGE,85000.0,Verified,Current,n,debt_consolidation
110729981,35000,35000,35000.0,60 months,24.85,1024.23,E,E3,CFO,10+ years,RENT,300000.0,Source Verified,Current,n,debt_consolidation
111811926,20000,20000,20000.0,36 months,24.85,793.62,E,E3,Loss Prevention,10+ years,MORTGAGE,73000.0,Source Verified,Current,n,debt_consolidation
111939060,9600,9600,9600.0,36 months,11.99,318.82,B,B5,Distribution Specialist,2 years,MORTGAGE,60000.0,Source Verified,Fully Paid,n,debt_consolidation
111996149,9000,9000,9000.0,36 months,13.59,305.81,C,C2,Warehouse,2 years,MORTGAGE,26000.0,Verified,Current,n,debt_consolidation
112189200,18000,18000,18000.0,60 months,15.05,428.7,C,C4,Estimating Admin Support,10+ years,MORTGAGE,79119.0,Not Verified,Current,n,debt_consolidation
111771140,8000,8000,8000.0,36 months,14.08,273.74,C,C3,,,OWN,68000.0,Not Verified,Current,n,credit_card
112063697,20000,20000,20000.0,36 months,18.06,723.66,D,D2,Operator,10+ years,MORTGAGE,49000.0,Verified,Current,n,debt_consolidation
112058272,12000,12000,12000.0,36 months,19.03,440.06,D,D3,Office manager,2 years,MORTGAGE,58000.0,Not Verified,Current,n,debt_consolidation
111811801,15000,15000,15000.0,36 months,16.02,527.51,C,C5,customer service manager,10+ years,RENT,62000.0,Not Verified,Fully Paid,n,debt_consolidation
112034146,14000,14000,14000.0,60 months,12.62,315.83,C,C1,Security Officer,3 years,MORTGAGE,30000.0,Not Verified,Current,n,credit_card
111957035,20000,20000,20000.0,60 months,11.99,444.79,B,B5,Nurse practitioner,9 years,MORTGAGE,104000.0,Source Verified,Current,n,home_improvement
112016286,1500,1500,1500.0,36 months,13.59,50.97,C,C2,GA,4 years,RENT,30000.0,Source Verified,Current,n,medical
112437584,9600,9600,9600.0,36 months,11.99,318.82,B,B5,Special Education teacher,10+ years,RENT,87439.0,Not Verified,Current,n,debt_consolidation
111591865,5600,5600,5600.0,36 months,10.91,183.1,B,B4,cook,8 years,RENT,52000.0,Source Verified,Current,n,debt_consolidation
111976517,21000,21000,21000.0,36 months,21.45,796.04,D,D5,vice president,10+ years,MORTGAGE,140000.0,Not Verified,Current,n,debt_consolidation
111956742,18700,18700,18700.0,36 months,9.44,598.5,B,B1,IT Manager,9 years,MORTGAGE,58000.0,Not Verified,Current,n,credit_card
110728714,15000,15000,15000.0,36 months,12.62,502.67,C,C1,Maintenance Worker,3 years,RENT,80000.0,Source Verified,Current,n,credit_card
112279904,10000,10000,10000.0,36 months,11.99,332.1,B,B5,Radiology Technologist,1 year,RENT,48000.0,Verified,Current,n,debt_consolidation
112051171,8000,8000,8000.0,36 months,11.99,265.68,B,B5,petty officer - E5,4 years,RENT,50000.0,Source Verified,Current,n,credit_card
109940023,3500,3500,3500.0,36 months,14.08,119.76,C,C3,Mechanic,10+ years,MORTGAGE,48000.0,Source Verified,Current,n,home_improvement
112018502,6400,6400,6400.0,36 months,15.05,222.02,C,C4,patient transport,5 years,OWN,65000.0,Source Verified,Current,n,home_improvement
112036603,23900,23900,23900.0,60 months,15.05,569.21,C,C4,Asst. Operations Mgr,10+ years,RENT,52000.0,Source Verified,Current,n,debt_consolidation
111874950,8000,8000,8000.0,36 months,16.02,281.34,C,C5,Managing Partner,2 years,MORTGAGE,60000.0,Verified,Fully Paid,n,debt_consolidation
111795967,5000,5000,5000.0,36 months,10.42,162.33,B,B3,Civil Engineer,< 1 year,RENT,75000.0,Source Verified,Current,n,credit_card
111112712,7000,7000,7000.0,36 months,25.82,281.37,E,E4,CEO,10+ years,MORTGAGE,120000.0,Verified,Current,n,house
111772883,27000,27000,27000.0,60 months,13.59,622.52,C,C2,Nurse Practitioner,10+ years,MORTGAGE,97500.0,Not Verified,Current,n,debt_consolidation
112119626,4800,4800,4800.0,36 months,7.07,148.37,A,A2,Licenced Mental Health Counselor,< 1 year,MORTGAGE,52000.0,Not Verified,Current,n,credit_card
112339857,5000,5000,5000.0,36 months,7.97,156.62,A,A5,Problem Resolution Specialist,2 years,RENT,40000.0,Not Verified,Current,n,debt_consolidation
111668540,35000,35000,35000.0,36 months,10.42,1136.27,B,B3,,1 year,RENT,104000.0,Verified,Current,n,debt_consolidation
112081393,18000,18000,18000.0,60 months,16.02,437.92,C,C5,Principal Consultant,6 years,MORTGAGE,107000.0,Verified,Current,n,debt_consolidation
112055576,20000,20000,20000.0,36 months,7.07,618.19,A,A2,Distribution manager,10+ years,MORTGAGE,85000.0,Not Verified,Current,n,debt_consolidation
111916888,13000,13000,13000.0,60 months,21.45,355.0,D,D5,Executive Secretary,10+ years,RENT,35000.0,Verified,Fully Paid,n,credit_card
112154871,16000,16000,16000.0,36 months,9.93,515.75,B,B2,,,OWN,50000.0,Not Verified,Current,n,debt_consolidation
111896124,20000,20000,20000.0,60 months,15.05,476.33,C,C4,Tile setter/ stone Mason,3 years,MORTGAGE,58521.0,Verified,Current,n,debt_consolidation
112056532,16000,16000,16000.0,60 months,26.3,481.9,E,E5,Mortgage Lending,10+ years,MORTGAGE,88000.0,Verified,Current,n,credit_card
112155096,16000,16000,16000.0,60 months,30.75,525.05,F,F5,Licensed Clinical Social Worker,< 1 year,MORTGAGE,60000.0,Verified,Current,n,other
111757372,20000,20000,20000.0,36 months,29.69,845.64,F,F2,President,2 years,RENT,204000.0,Source Verified,Current,n,small_business
111987099,35000,35000,35000.0,36 months,9.93,1128.21,B,B2,Police Officer,10+ years,MORTGAGE,200000.0,Source Verified,Current,n,credit_card
112389959,3800,3800,3800.0,36 months,9.93,122.5,B,B2,police officer,9 years,MORTGAGE,85000.0,Not Verified,Fully Paid,n,major_purchase
110736503,35000,35000,35000.0,60 months,19.03,908.5,D,D3,Gloable Project Manager,8 years,OWN,200000.0,Source Verified,Current,n,home_improvement
112289996,19200,19200,19200.0,60 months,16.02,467.12,C,C5,PC Lan Analyst 2,10+ years,MORTGAGE,63000.0,Source Verified,Current,n,debt_consolidation
111776205,6025,6025,6025.0,36 months,10.42,195.61,B,B3,Instructional Assistant,< 1 year,RENT,24000.0,Source Verified,Current,n,major_purchase
110152545,4000,4000,4000.0,36 months,9.44,128.02,B,B1,Operator11,6 years,MORTGAGE,42000.0,Source Verified,Current,n,debt_consolidation
112179814,15000,15000,15000.0,36 months,30.65,642.13,F,F4,Service Adivsor,10+ years,MORTGAGE,69000.0,Source Verified,Late (16-30 days),n,home_improvement
111480732,13925,13925,13925.0,36 months,15.05,483.06,C,C4,Dispensing Nurse,5 years,MORTGAGE,48500.0,Verified,Current,n,credit_card
111927726,10000,10000,10000.0,36 months,9.44,320.05,B,B1,Production Supervisor,< 1 year,RENT,80000.0,Not Verified,Current,n,credit_card
112339928,3575,3575,3575.0,36 months,13.59,121.48,C,C2,Lab Assistant,7 years,MORTGAGE,35000.0,Verified,Current,n,debt_consolidation
110464901,16000,16000,16000.0,36 months,16.02,562.68,C,C5,Receptionist,1 year,RENT,60000.0,Verified,Current,n,debt_consolidation
112120997,8325,8325,8325.0,36 months,10.42,270.27,B,B3,Business Telecomm Analyst,2 years,MORTGAGE,65000.0,Not Verified,Current,n,debt_consolidation
112034096,20000,20000,20000.0,36 months,10.91,653.93,B,B4,Professor,9 years,RENT,100000.0,Source Verified,Current,n,credit_card
110719559,3000,3000,3000.0,36 months,26.3,121.36,E,E5,Cash Office,2 years,RENT,15000.0,Verified,Current,n,other
111755780,10000,10000,10000.0,36 months,14.08,342.17,C,C3,RN,2 years,RENT,52000.0,Source Verified,Current,n,debt_consolidation
111987306,4500,4500,4500.0,36 months,11.99,149.45,B,B5,Driver,2 years,MORTGAGE,58000.0,Verified,Fully Paid,n,debt_consolidation
111957482,25350,25350,25350.0,60 months,19.03,658.02,D,D3,PROJECT MANAGER,5 years,MORTGAGE,205000.0,Verified,Current,n,debt_consolidation
111076730,11000,11000,11000.0,36 months,10.42,357.12,B,B3,Cdl truck driver,4 years,RENT,74000.0,Verified,Late (16-30 days),n,debt_consolidation
112199737,25000,25000,25000.0,60 months,16.02,608.22,C,C5,Assembler,10+ years,MORTGAGE,65000.0,Verified,Current,n,debt_consolidation
112435319,25000,25000,25000.0,36 months,13.59,849.48,C,C2,Driver,7 years,MORTGAGE,75000.0,Not Verified,Current,n,debt_consolidation
112149797,10125,10125,10125.0,36 months,9.93,326.38,B,B2,Project Manager,< 1 year,RENT,65000.0,Not Verified,Current,n,debt_consolidation
112432997,16000,16000,16000.0,36 months,9.93,515.75,B,B2,Student Accounts Manager,10+ years,MORTGAGE,65000.0,Source Verified,Current,n,debt_consolidation
112033235,7200,7200,7200.0,36 months,19.03,264.04,D,D3,Team Lead,< 1 year,RENT,30000.0,Verified,Current,n,other
112106035,28000,28000,28000.0,60 months,20.0,741.83,D,D4,Sales & Operations Mgr.,3 years,MORTGAGE,110000.0,Not Verified,Current,n,debt_consolidation
111866663,5000,5000,5000.0,36 months,16.02,175.84,C,C5,Dorman,10+ years,RENT,65000.0,Verified,Current,n,moving
112051635,18000,18000,18000.0,60 months,9.93,381.83,B,B2,Logistics Manager,< 1 year,MORTGAGE,150000.0,Not Verified,Current,n,debt_consolidation
112026073,3000,3000,3000.0,36 months,7.35,93.12,A,A4,Business banking sales manager,10+ years,MORTGAGE,110000.0,Not Verified,Current,n,home_improvement
112075416,12000,12000,12000.0,60 months,14.08,279.72,C,C3,Senior Paralegal,10+ years,RENT,54000.0,Verified,Current,n,other
112047511,4000,4000,4000.0,36 months,10.42,129.86,B,B3,Deputy Sheriff,< 1 year,RENT,32000.0,Verified,Current,n,moving
111758413,12000,12000,12000.0,36 months,7.97,375.88,A,A5,Supervisor,< 1 year,OWN,80000.0,Not Verified,Current,n,debt_consolidation
112153402,6000,6000,6000.0,36 months,7.97,187.94,A,A5,Pastor/Psychotherapist,10+ years,MORTGAGE,70000.0,Not Verified,Current,n,other
112438155,6000,6000,6000.0,36 months,9.44,192.03,B,B1,,,OWN,37500.0,Not Verified,Current,n,debt_consolidation
111976241,32475,32475,32475.0,60 months,19.03,842.96,D,D3,Project Manager,7 years,RENT,120000.0,Source Verified,Current,n,debt_consolidation
111976854,25000,25000,25000.0,60 months,21.45,682.68,D,D5,Tamper operator,10+ years,OWN,120000.0,Source Verified,Current,n,debt_consolidation
